opening,eco,n2019,share2019,white_short_rate,black_short_rate,weapon_side,trickiness,soundness,low_winrate,punish_gap,surprise
"French Defense: Tarrasch Variation, Closed Variation #2",C05,62342,0.0003019172169452842,0.0727759776715537,0.03777549645503834,white,0.0727759776715537,0.52466318394281,0.6363636363636364,0.11170045242082638,8.1053576942413
"French Defense: Tarrasch Variation, Closed Variation, Main Line",C06,29640,0.00014354410045006936,0.04692982456140351,0.04865047233468286,black,0.04865047233468286,0.45955912480537575,0.4444444444444444,-0.015114680360931332,8.84886824976824
"French Defense: Tarrasch Variation, Guimard Defense",C03,16622,8.049898912554159e-05,0.08639152929852004,0.07983395499939838,white,0.08639152929852004,0.44892663364000945,0.47675675675675677,0.02783012311674732,9.42726593106529
"French Defense: Tarrasch Variation, Guimard Defense, Main Line",C04,11118,5.384356642388229e-05,0.06637884511602807,0.0871559633027523,black,0.0871559633027523,0.4791021671826625,0.3852140077821012,-0.09388815940056133,9.829427633664848
"French Defense: Tarrasch Variation, Modern System",C03,8346,4.041899670567742e-05,0.05523604121734963,0.05020369039060628,white,0.05523604121734963,0.4567018072289157,0.42574257425742573,-0.030959232971489947,10.116210668026763
"French Defense: Tarrasch Variation, Morozevich Variation",C03,11375,5.508819644465381e-05,0.05978021978021978,0.05151648351648352,white,0.05978021978021978,0.4804024313561098,0.4782608695652174,-0.002141561790892421,9.80657508535911
"French Defense: Tarrasch Variation, Open System",C07,13665,6.617847950911598e-05,0.08298572996706916,0.08547383827296012,black,0.08547383827296012,0.4515983791085097,0.4936014625228519,0.042003083414342224,9.623155230816094
"French Defense: Tarrasch Variation, Open System, Euwe-Keres Line",C07,28036,0.00013577605938657706,0.09280924525609931,0.06816236267655872,white,0.09280924525609931,0.4751059322033898,0.5154061624649859,0.040300230261596126,8.904503651558047
"French Defense: Tarrasch Variation, Open System, Main Line",C09,11642,5.638125564911294e-05,0.0682872358701254,0.058323312145679436,white,0.0682872358701254,0.5079796264855687,0.5941422594142259,0.08616263292865722,9.783373801346581
"French Defense: Tarrasch Variation, Open System, Suechting Line",C07,45122,0.00021852216263522367,0.07444262222419219,0.07993883249855946,black,0.07993883249855946,0.48416940789473684,0.5022793203481144,0.018109912453377564,8.428623117747565
"French Defense: Tarrasch Variation, Pawn Center Variation",C05,30736,0.00014885193898223116,0.05394325871941697,0.052739458615304526,white,0.05394325871941697,0.5054918527459263,0.49056603773584906,-0.014925815010077281,8.812558444169923
"French Defense: Tarrasch, Open, 4.exd5 exd5",C08,23833,0.00011542127348267554,0.05798682499055931,0.06604288171862543,black,0.06604288171862543,0.46568521324962114,0.47678018575851394,0.011094972508892798,9.066921875276064
French Defense: Two Knights Variation,C00,262014,0.0012689124134724855,0.10400589281488776,0.07938507102673903,white,0.10400589281488776,0.5007191216192514,0.475421087248706,-0.02529803437054534,6.669595112748129
French Defense: Winawer Variation,C15,45543,0.00022056103126847195,0.1065147223503063,0.09281338515249325,white,0.1065147223503063,0.5052420598211532,0.4660827052352821,-0.03915935458587111,8.419336115577437
"French Defense: Winawer Variation, Advance Variation",C16,48394,0.0002343681915378089,0.09218084886556184,0.05833367772864405,white,0.09218084886556184,0.47366573033707865,0.5411165160991429,0.06745078576206426,8.358617211100224
"French Defense: Winawer Variation, Advance Variation #2",C18,23033,0.00011154693878766691,0.07272174705856814,0.05678808665827291,white,0.07272174705856814,0.49339910053677644,0.5048543689320388,0.011455268395262397,9.101065079975356
"French Defense: Winawer Variation, Advance Variation #3",C17,15008,7.26825188783617e-05,0.07009594882729211,0.0855543710021322,black,0.0855543710021322,0.4789473684210526,0.4788273615635179,-0.00012000685753471574,9.529409657932256
"French Defense: Winawer Variation, Alekhine-Maróczy Gambit",C15,10799,5.2298675464247604e-05,0.09834243911473285,0.05630150939901843,white,0.09834243911473285,0.5073329712112982,0.5137976346911958,0.006464663479897603,9.858539512945502
"French Defense: Winawer Variation, Bogoljubov Variation",C17,13118,6.352940316140383e-05,0.0825583168165879,0.0505412410428419,white,0.0825583168165879,0.5036216446527482,0.5344827586206896,0.030861113967941445,9.664007717324582
"French Defense: Winawer Variation, Classical Variation",C18,11349,5.4962280567066026e-05,0.05912415190765706,0.07295796986518636,black,0.07295796986518636,0.47701149425287354,0.7058823529411765,0.22887085868830298,9.808863415877124
"French Defense: Winawer Variation, Delayed Exchange Variation",C01,55430,0.00026844296518040975,0.07771964640086595,0.06314270250766733,white,0.07771964640086595,0.4721301890469694,0.4927536231884058,0.020623434141436414,8.222872086764411
"French Defense: Winawer Variation, Fingerslip Variation",C15,25732,0.00012461797546495224,0.11316648531011969,0.08981035286802425,white,0.11316648531011969,0.4816193578408562,0.5009877518767286,0.019368394035872427,8.99025769664737
"French Defense: Winawer Variation, Maróczy-Wallis Variation",C18,12137,5.877850024164952e-05,0.07868501277086595,0.07646041031556398,white,0.07868501277086595,0.508562532433835,0.4423076923076923,-0.06625484012614269,9.7417344120719
"French Defense: Winawer Variation, Poisoned Pawn Variation",C18,17503,8.476560020841984e-05,0.058275724161572305,0.10061132377306747,black,0.10061132377306747,0.5030534351145038,0.5,-0.003053435114503844,9.375620755387427
"French Defense: Winawer Variation, Positional Variation",C19,7431,3.598772639826132e-05,0.0641905530884134,0.034584847261472214,white,0.0641905530884134,0.4887518142235123,0.47368421052631576,-0.015067603697196563,10.232332611020793
"French Defense: Winawer Variation, Retreat Variation",C18,6722,3.2554097274809925e-05,0.0834573043736983,0.08925914906277893,black,0.08925914906277893,0.4705084745762712,0.5409836065573771,0.07047513198110589,10.33260732089321
"French Defense: Winawer Variation, Winckelmann-Riemer Gambit",C15,19401,9.395745927232778e-05,0.1037059945363641,0.08319158806247101,white,0.1037059945363641,0.5151748971193416,0.45044598612487613,-0.06472891099446548,9.27266843906356
French Defense: Wing Gambit,C00,50703,0.00024555049005127753,0.10165078989408911,0.04735419994872098,white,0.10165078989408911,0.5172940951652971,0.459412780656304,-0.05788131450899314,8.312007969751924
Gedult's Opening,A00,140174,0.0006788512394226728,0.04965257465721175,0.13734358725583917,black,0.13734358725583917,0.4949145206665224,0.5424977459151584,0.04758322524863601,7.295108542151553
Giuoco Piano,C50,788786,0.0038200262084213364,0.09050617024135824,0.10937567350333297,black,0.10937567350333297,0.4828350763090795,0.49962456507714925,0.016789488768069738,5.567497995543907
Global Opening,A00,10255,4.966412787164174e-05,0.06474890297415895,0.09156509019990249,black,0.09156509019990249,,0.4769446672012831,,9.910227658671781
Goldsmith Defense,B00,96022,0.00046502670760514706,0.12258649059590511,0.07634708712586699,white,0.12258649059590511,0.4908310573546625,0.5300701763211509,0.03923911896648846,7.673415718316291
Grob Opening,A00,328967,0.0015931603270161257,0.09376928384913988,0.10370341098043269,black,0.10370341098043269,0.4901652242328875,0.5011706096791781,0.01100538544629065,6.4420356084128985
Grob Opening: Grob Gambit,A00,48960,0.00023710928333452752,0.10277777777777777,0.09832516339869281,white,0.10277777777777777,0.4553388090349076,0.47476807013966765,0.019429261104760065,8.346989411992054
Grob Opening: Grob Gambit Declined,A00,25937,0.0001256107737305482,0.07857500867486603,0.08647877549446736,black,0.08647877549446736,0.5077760497667185,0.5179352580927384,0.010159208326019908,8.982322529499447
"Grob Opening: Grob Gambit, Fritz Gambit",A00,58148,0.00028160601730670154,0.16991126092040998,0.08547155534154227,white,0.16991126092040998,0.5394888326041907,0.5460331893612185,0.006544356757027803,8.175001565632046
Grob Opening: Keene Defense,A00,6811,3.2985117009629637e-05,0.04492732344736456,0.06695052121568051,black,0.06695052121568051,0.485513608428446,0.4740740740740741,-0.011439534354371894,10.319454097936942
Grob Opening: Spike Attack,A00,5721,2.770633598768039e-05,0.05418633106100332,0.06292606187729417,black,0.06292606187729417,0.4590017825311943,0.5401069518716578,0.08110516934046352,10.493849434909732
"Grob Opening: Spike, Hurst Attack",A00,39300,0.00019032669189229844,0.1315267175572519,0.0960559796437659,white,0.1315267175572519,0.5079365079365079,0.5251141552511416,0.01717764731463367,8.566768531320909
Grünfeld Defense,D80,43676,0.0002115193026739956,0.058773697225020606,0.08645480355343896,black,0.08645480355343896,0.4888510638297872,0.4972067039106145,0.008355640080827287,8.461194298044305
Grünfeld Defense: Brinckmann Attack,D82,11686,5.659434405733841e-05,0.07812767413999658,0.06982714359062125,white,0.07812767413999658,0.49452449567723344,0.5165945165945166,0.022070020917283162,9.77960150606388
"Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit",D83,5852,2.8340758293988053e-05,0.07194121667805878,0.08783321941216678,black,0.08783321941216678,0.4516728624535316,0.4891304347826087,0.03745757232907709,10.471209567038247
Grünfeld Defense: Exchange Variation,D85,77605,0.0003758346800076799,0.060511564976483474,0.07048514915276077,black,0.07048514915276077,0.4385594397821375,0.4727177334732424,0.0341582936911049,7.886361192092977
"Grünfeld Defense: Exchange Variation, Classical Variation",D86,15815,7.659075400195165e-05,0.057793234271261464,0.069238065128043,black,0.069238065128043,0.46408240715641097,0.5766423357664233,0.11255992861001235,9.477034193438513
"Grünfeld Defense: Exchange Variation, Modern Exchange Variation",D85,61832,0.0002994473285772162,0.06331672920170785,0.06598525035580283,black,0.06598525035580283,0.42996702134279136,0.4620418848167539,0.032074863473962545,8.113572020391555
"Grünfeld Defense: Exchange Variation, Spassky Variation",D87,20975,0.00010158021278475725,0.043146603098927296,0.03899880810488677,white,0.043146603098927296,0.47843855693348364,0.5483870967741935,0.06994853984070987,9.194661797842855
Grünfeld Defense: Smyslov Defense,D94,5823,2.820031366129399e-05,0.03554868624420402,0.04585265327150953,black,0.04585265327150953,0.44057623049219685,0.44234800838574423,0.0017717778935473771,10.476177457341143
Grünfeld Defense: Stockholm Variation,D80,39223,0.00018995378717790386,0.0782958978150575,0.0812533462509242,black,0.0812533462509242,0.4443086592178771,0.4695091720376797,0.025200512819802623,8.568729740767331
Grünfeld Defense: Three Knights Variation,D90,34607,0.00016759887598770412,0.06235732655243159,0.07385789002224984,black,0.07385789002224984,0.46161137440758293,0.504247876061969,0.04263650165438604,8.69393707645606
Grünfeld Defense: Three Knights Variation #2,D90,6932,3.357111013224969e-05,0.1102135025966532,0.05380842469705713,white,0.1102135025966532,0.5544303797468354,0.5085020242914979,-0.045928355455337466,10.301844678342764
"Grünfeld Defense: Three Knights Variation, Burille Variation",D94,63566,0.0003078449490286474,0.05894660667652519,0.06758329924802567,black,0.06758329924802567,0.463984027031178,0.4785121517486663,0.014528124717488267,8.085914313989838
"Grünfeld Defense: Three Knights Variation, Burille Variation, Reversed Tarrasch",D94,5709,2.7648220967255263e-05,0.040287265720791735,0.05307409353652128,black,0.05307409353652128,0.4600703164239076,0.6,0.13992968357609237,10.495949173214003
"Grünfeld Defense: Three Knights Variation, Hungarian Attack",D92,15798,7.650842438968272e-05,0.0787441448284593,0.06652740853272567,white,0.0787441448284593,0.49451353328456477,0.5133531157270029,0.018839582442438163,9.478109700453897
"Grünfeld Defense: Three Knights Variation, Hungarian Variation",D93,29324,0.00014201373824554095,0.06445232574000818,0.07478515891419997,black,0.07478515891419997,0.4580384226491405,0.4474982381959126,-0.010540184453227908,8.859586756834785
"Grünfeld Defense: Three Knights Variation, Paris Variation",D94,16851,8.160801743198781e-05,0.04777164559966768,0.08041065812117976,black,0.08041065812117976,0.5241336633663366,0.5239018087855297,-0.00023185458080687837,9.413583047977719
"Grünfeld Defense: Three Knights Variation, Petrosian System",D91,50662,0.00024535193039815835,0.07307251983735344,0.07064466464016422,white,0.07307251983735344,0.48439775327647183,0.5095646437994723,0.025166890523000474,8.312816927523066
Guatemala Defense,B00,20259,9.811268323272453e-05,0.08722049459499481,0.04407917468779308,white,0.08722049459499481,0.5658198614318707,0.5313140514689136,-0.034505809962957046,9.22939391093531
Gunderam Defense,C40,82876,0.00040136170272941793,0.10479511559438197,0.07392972633814374,white,0.10479511559438197,0.46075353218210363,0.5379006000591987,0.07714706787709508,7.820647535397889
Hippopotamus Defense #2,B00,18815,9.111950910823397e-05,0.13425458410842414,0.08886526707414297,white,0.13425458410842414,0.509683995922528,0.5398502273335116,0.030166231410983624,9.303338626150724
Horwitz Defense,A40,2626992,0.012722307811387605,0.0792328259850049,0.06224000682149013,white,0.0792328259850049,0.5034292636063656,0.5069870130269472,0.003557749420581513,4.364398305814042
Hungarian Opening,A00,1637864,0.007932041651131996,0.07057118295536137,0.07111152085887473,black,0.07111152085887473,0.45216169159447045,0.4663058701542834,0.014144178559812925,4.83684481731316
Hungarian Opening: Catalan Formation,A00,163868,0.0007935993472520906,0.059901872238631096,0.043809651670857035,white,0.059901872238631096,0.5087924970691676,0.5075345446632575,-0.00125795240591009,7.138931824508957
Hungarian Opening: Dutch Defense,A00,24542,0.00011885490260612692,0.06906527585363866,0.053296389862276916,white,0.06906527585363866,0.5101838052657724,0.5301109350237718,0.019927129757999373,9.03760711464177
Hungarian Opening: Indian Defense,A00,153873,0.0007451943781563267,0.05402507262482697,0.05061966686813151,white,0.05402507262482697,0.48331595411887385,0.4876401158043204,0.004324161685446526,7.201865463338933
